invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_amount
231,Walm007,Arlington,Fashion Accessories,81.37,2.0,2019-01-26,19:28:00,Cash,6.5,0.48,162.74
232,Walm024,Carrollton,Electronic Accessories,10.59,3.0,2019-03-12,13:52:00,Credit Card,8.7,0.48,31.77
233,Walm059,Pflugerville,Health And Beauty,84.09,9.0,2019-02-11,10:54:00,Cash,8.0,0.33,756.8100000000001
234,Walm045,Missouri City,Fashion Accessories,73.82,4.0,2019-02-21,18:31:00,Credit Card,6.7,0.48,295.28
235,Walm069,Rockwall,Health And Beauty,51.94,10.0,2019-03-09,18:24:00,Ewallet,6.5,0.33,519.4
236,Walm084,Schertz,Sports And Travel,93.14,2.0,2019-01-20,18:09:00,Ewallet,4.1,0.33,186.28
237,Walm068,Burleson,Health And Beauty,17.41,5.0,2019-01-28,15:16:00,Credit Card,4.9,0.33,87.05
238,Walm023,Midland,Fashion Accessories,44.22,5.0,2019-03-05,17:07:00,Credit Card,8.6,0.48,221.1
239,Walm040,Edinburg,Electronic Accessories,13.22,5.0,2019-03-02,19:26:00,Cash,4.3,0.48,66.10000000000001
240,Walm085,Kerrville,Fashion Accessories,89.69,1.0,2019-01-11,11:20:00,Ewallet,4.9,0.33,89.69
241,Walm009,Plano,Food And Beverages,24.94,9.0,2019-01-11,16:49:00,Credit Card,5.6,0.48,224.46
242,Walm100,Canyon,Health And Beauty,59.77,2.0,2019-03-11,12:01:00,Credit Card,5.8,0.18,119.54
243,Walm077,Coppell,Fashion Accessories,93.2,2.0,2019-02-28,18:37:00,Credit Card,6.0,0.33,186.4
244,Walm034,College Station,Home And Lifestyle,62.65,4.0,2019-01-05,11:25:00,Cash,4.2,0.48,250.6
245,Walm070,Hurst,Home And Lifestyle,93.87,8.0,2019-02-02,18:42:00,Credit Card,8.3,0.33,750.96
246,Walm021,Mcallen,Home And Lifestyle,47.59,8.0,2019-01-01,14:47:00,Cash,5.7,0.48,380.72
247,Walm044,Pharr,Electronic Accessories,81.4,3.0,2019-02-09,19:43:00,Cash,4.8,0.48,244.20000000000002
248,Walm055,Waxahachie,Fashion Accessories,17.94,5.0,2019-01-23,14:04:00,Ewallet,6.8,0.33,89.7
249,Walm019,Pasadena,Electronic Accessories,77.72,4.0,2019-01-07,16:11:00,Credit Card,8.8,0.48,310.88
250,Walm026,Denton,Food And Beverages,73.06,7.0,2019-01-14,19:06:00,Credit Card,4.2,0.48,511.42
251,Walm033,Pearland,Food And Beverages,46.55,9.0,2019-02-02,15:34:00,Ewallet,6.4,0.48,418.95
252,Walm078,Del Rio,Fashion Accessories,35.19,10.0,2019-03-17,19:06:00,Credit Card,8.4,0.33,351.9
253,Walm066,Grapevine,Sports And Travel,14.39,2.0,2019-03-02,19:44:00,Credit Card,7.2,0.33,28.78
254,Walm011,Lubbock,Home And Lifestyle,23.75,4.0,2019-03-16,11:22:00,Cash,5.2,0.48,95.0
255,Walm016,Brownsville,Home And Lifestyle,58.9,8.0,2019-01-06,11:23:00,Cash,8.9,0.48,471.2
256,Walm048,Harlingen,Fashion Accessories,32.62,4.0,2019-01-29,14:12:00,Cash,9.0,0.48,130.48
257,Walm067,Haltom City,Electronic Accessories,66.35,1.0,2019-01-31,10:46:00,Credit Card,9.7,0.33,66.35
258,Walm049,North Richland Hills,Home And Lifestyle,25.91,6.0,2019-02-05,10:16:00,Ewallet,8.7,0.48,155.46
259,Walm029,Round Rock,Electronic Accessories,32.25,4.0,2019-02-13,12:38:00,Ewallet,6.5,0.48,129.0
260,Walm100,Canyon,Electronic Accessories,65.94,4.0,2019-02-07,13:05:00,Credit Card,6.9,0.18,263.76
261,Walm074,Weslaco,Electronic Accessories,75.06,9.0,2019-03-19,13:25:00,Cash,6.2,0.33,675.54
262,Walm019,Pasadena,Fashion Accessories,16.45,4.0,2019-03-07,14:53:00,Ewallet,5.6,0.48,65.8
263,Walm022,Mesquite,Fashion Accessories,38.3,4.0,2019-03-13,19:22:00,Cash,5.7,0.48,153.2
264,Walm099,Weatherford,Sports And Travel,22.24,10.0,2019-02-09,11:00:00,Cash,4.2,0.18,222.39999999999998
265,Walm095,Big Spring,Sports And Travel,54.45,1.0,2019-02-26,19:24:00,Ewallet,7.9,0.33,54.45
266,Walm075,San Marcos,Sports And Travel,98.4,7.0,2019-03-12,12:43:00,Credit Card,8.7,0.33,688.8000000000001
267,Walm072,Lancaster,Home And Lifestyle,35.47,4.0,2019-03-14,17:22:00,Credit Card,6.9,0.33,141.88
268,Walm081,Friendswood,Food And Beverages,74.6,10.0,2019-01-08,20:55:00,Cash,9.5,0.33,746.0
269,Walm001,Houston,Home And Lifestyle,70.74,4.0,2019-01-05,16:05:00,Credit Card,4.4,0.36,282.96
270,Walm001,Houston,Home And Lifestyle,35.54,10.0,2019-01-04,13:34:00,Ewallet,7.0,0.36,355.4
271,Walm069,Rockwall,Sports And Travel,67.43,5.0,2019-03-06,18:13:00,Ewallet,6.3,0.33,337.15000000000003
272,Walm027,Abilene,Health And Beauty,21.12,2.0,2019-01-03,19:17:00,Cash,9.7,0.48,42.24
273,Walm094,Alamo,Home And Lifestyle,21.54,9.0,2019-01-07,11:44:00,Credit Card,8.8,0.33,193.85999999999999
274,Walm025,Waco,Home And Lifestyle,12.03,2.0,2019-01-27,15:51:00,Cash,5.1,0.48,24.06
275,Walm042,Bryan,Health And Beauty,99.71,6.0,2019-02-26,16:52:00,Ewallet,7.9,0.48,598.26
276,Walm056,Rowlett,Fashion Accessories,47.97,7.0,2019-01-07,20:52:00,Cash,6.2,0.33,335.78999999999996
277,Walm027,Abilene,Home And Lifestyle,21.82,10.0,2019-01-07,17:36:00,Cash,7.1,0.48,218.2
278,Walm046,Temple,Fashion Accessories,95.42,4.0,2019-02-02,13:23:00,Ewallet,6.4,0.48,381.68
279,Walm091,Little Elm,Fashion Accessories,70.99,10.0,2019-03-20,16:28:00,Cash,5.7,0.33,709.9
280,Walm051,New Braunfels,Sports And Travel,44.02,10.0,2019-03-20,19:57:00,Credit Card,9.6,0.48,440.20000000000005
281,Walm073,Seguin,Home And Lifestyle,69.96,8.0,2019-02-15,17:01:00,Credit Card,6.4,0.33,559.68
282,Walm036,Allen,Home And Lifestyle,37.0,1.0,2019-03-06,13:29:00,Credit Card,7.9,0.48,37.0
283,Walm097,Alice,Sports And Travel,15.34,1.0,2019-01-06,11:09:00,Cash,6.5,0.18,15.34
284,Walm030,Richardson,Health And Beauty,99.83,6.0,2019-03-04,15:02:00,Ewallet,8.5,0.48,598.98
285,Walm079,La Porte,Health And Beauty,47.67,4.0,2019-03-12,14:21:00,Cash,9.1,0.33,190.68
286,Walm052,Mansfield,Health And Beauty,66.68,5.0,2019-02-20,18:01:00,Cash,7.6,0.57,333.40000000000003
287,Walm010,Laredo,Home And Lifestyle,74.86,1.0,2019-03-24,14:49:00,Cash,6.9,0.48,74.86
288,Walm079,La Porte,Sports And Travel,23.75,9.0,2019-01-31,12:02:00,Cash,9.5,0.33,213.75
289,Walm094,Alamo,Food And Beverages,48.51,7.0,2019-01-25,13:30:00,Credit Card,5.2,0.33,339.57
290,Walm074,Weslaco,Home And Lifestyle,94.88,7.0,2019-02-03,14:38:00,Cash,4.2,0.33,664.16
291,Walm017,Mckinney,Electronic Accessories,40.3,10.0,2019-01-24,17:37:00,Credit Card,7.0,0.48,403.0
292,Walm040,Edinburg,Electronic Accessories,27.85,7.0,2019-03-14,17:20:00,Ewallet,6.0,0.48,194.95000000000002
293,Walm007,Arlington,Electronic Accessories,62.48,1.0,2019-02-18,20:29:00,Cash,4.7,0.48,62.48
294,Walm015,Grand Prairie,Food And Beverages,36.36,2.0,2019-01-21,10:00:00,Cash,7.1,0.48,72.72
295,Walm023,Midland,Health And Beauty,18.11,10.0,2019-03-13,11:46:00,Ewallet,5.9,0.48,181.1
296,Walm014,Amarillo,Electronic Accessories,51.92,5.0,2019-03-03,13:42:00,Cash,7.5,0.48,259.6
297,Walm036,Allen,Electronic Accessories,28.84,4.0,2019-03-29,14:44:00,Cash,6.4,0.48,115.36
298,Walm085,Kerrville,Home And Lifestyle,78.38,6.0,2019-01-10,14:16:00,Ewallet,5.8,0.33,470.28
299,Walm095,Big Spring,Home And Lifestyle,60.01,4.0,2019-01-25,15:54:00,Cash,4.5,0.33,240.04
300,Walm017,Mckinney,Home And Lifestyle,88.61,1.0,2019-01-19,10:21:00,Cash,7.7,0.48,88.61
301,Walm100,Canyon,Fashion Accessories,99.82,2.0,2019-01-02,18:09:00,Credit Card,6.7,0.18,199.64
302,Walm048,Harlingen,Health And Beauty,39.01,1.0,2019-03-12,16:46:00,Credit Card,4.7,0.48,39.01
303,Walm031,Lewisville,Food And Beverages,48.61,1.0,2019-02-25,15:31:00,Cash,4.4,0.48,48.61
304,Walm026,Denton,Electronic Accessories,51.19,4.0,2019-03-18,17:15:00,Credit Card,4.7,0.48,204.76
305,Walm045,Missouri City,Electronic Accessories,14.96,8.0,2019-02-23,12:29:00,Credit Card,8.6,0.48,119.68
306,Walm053,Conroe,Electronic Accessories,72.2,7.0,2019-03-26,20:14:00,Ewallet,4.3,0.21,505.40000000000003
307,Walm088,Cleburne,Sports And Travel,40.23,7.0,2019-03-30,13:22:00,Cash,9.6,0.33,281.60999999999996
308,Walm066,Grapevine,Home And Lifestyle,88.79,8.0,2019-02-17,17:09:00,Cash,4.1,0.33,710.32
309,Walm033,Pearland,Electronic Accessories,26.48,3.0,2019-03-21,10:40:00,Ewallet,4.7,0.48,79.44
310,Walm012,Garland,Fashion Accessories,81.91,2.0,2019-03-05,17:43:00,Cash,7.8,0.48,163.82
311,Walm036,Allen,Sports And Travel,79.93,6.0,2019-01-31,14:04:00,Cash,5.5,0.48,479.58000000000004
312,Walm076,Huntsville,Fashion Accessories,69.33,2.0,2019-02-05,19:05:00,Ewallet,9.7,0.33,138.66
313,Walm012,Garland,Food And Beverages,14.23,5.0,2019-02-01,10:08:00,Credit Card,4.4,0.48,71.15
314,Walm026,Denton,Health And Beauty,15.55,9.0,2019-03-07,13:12:00,Cash,5.0,0.48,139.95000000000002
315,Walm075,San Marcos,Electronic Accessories,78.13,10.0,2019-02-10,20:51:00,Cash,4.4,0.33,781.3
316,Walm030,Richardson,Food And Beverages,99.37,2.0,2019-02-14,17:29:00,Cash,5.2,0.48,198.74
317,Walm012,Garland,Food And Beverages,21.08,3.0,2019-02-09,10:25:00,Cash,7.3,0.48,63.239999999999995
318,Walm091,Little Elm,Electronic Accessories,74.79,5.0,2019-01-10,11:34:00,Cash,4.9,0.33,373.95000000000005
319,Walm048,Harlingen,Health And Beauty,29.67,7.0,2019-03-11,18:58:00,Credit Card,8.1,0.48,207.69
320,Walm059,Pflugerville,Health And Beauty,44.07,4.0,2019-02-18,16:28:00,Ewallet,8.4,0.33,176.28
321,Walm065,Texas City,Food And Beverages,22.93,9.0,2019-02-26,20:26:00,Cash,5.5,0.33,206.37
322,Walm016,Brownsville,Health And Beauty,39.42,1.0,2019-01-18,15:08:00,Cash,8.4,0.48,39.42
323,Walm037,League City,Health And Beauty,15.26,6.0,2019-02-15,18:03:00,Ewallet,9.8,0.48,91.56
324,Walm010,Laredo,Fashion Accessories,61.77,5.0,2019-03-08,13:21:00,Cash,6.7,0.48,308.85
325,Walm086,Rosenberg,Home And Lifestyle,21.52,6.0,2019-01-17,12:48:00,Credit Card,9.4,0.33,129.12
326,Walm088,Cleburne,Sports And Travel,97.74,4.0,2019-03-12,19:53:00,Ewallet,6.4,0.33,390.96
327,Walm069,Rockwall,Food And Beverages,99.78,5.0,2019-03-09,19:09:00,Cash,5.4,0.33,498.9
328,Walm057,Euless,Food And Beverages,94.26,4.0,2019-03-12,16:30:00,Cash,8.6,0.33,377.04
329,Walm052,Mansfield,Health And Beauty,51.13,4.0,2019-01-25,10:11:00,Credit Card,4.0,0.57,204.52
330,Walm063,Georgetown,Electronic Accessories,36.36,4.0,2019-03-25,13:07:00,Cash,7.6,0.33,145.44
331,Walm071,Lufkin,Home And Lifestyle,22.02,9.0,2019-02-07,18:48:00,Cash,6.8,0.33,198.18
332,Walm076,Huntsville,Food And Beverages,32.9,3.0,2019-02-17,17:27:00,Credit Card,9.1,0.33,98.69999999999999
333,Walm070,Hurst,Fashion Accessories,77.02,5.0,2019-02-03,15:59:00,Cash,5.5,0.33,385.09999999999997
334,Walm034,College Station,Food And Beverages,23.48,2.0,2019-03-14,11:21:00,Credit Card,7.9,0.48,46.96
335,Walm089,Southlake,Sports And Travel,14.7,5.0,2019-03-24,13:48:00,Ewallet,8.5,0.33,73.5
336,Walm032,Tyler,Electronic Accessories,28.45,5.0,2019-03-21,10:17:00,Credit Card,9.1,0.48,142.25
337,Walm024,Carrollton,Fashion Accessories,76.4,9.0,2019-03-19,15:49:00,Ewallet,7.5,0.48,687.6
338,Walm100,Canyon,Sports And Travel,57.95,6.0,2019-02-24,13:02:00,Cash,5.2,0.18,347.70000000000005
339,Walm016,Brownsville,Electronic Accessories,47.65,3.0,2019-03-28,12:58:00,Credit Card,9.5,0.48,142.95
340,Walm051,New Braunfels,Food And Beverages,42.82,9.0,2019-02-05,15:26:00,Credit Card,8.9,0.48,385.38
341,Walm014,Amarillo,Electronic Accessories,48.09,3.0,2019-02-10,18:23:00,Credit Card,7.8,0.48,144.27
342,Walm030,Richardson,Health And Beauty,55.97,7.0,2019-03-05,19:06:00,Ewallet,8.9,0.48,391.78999999999996
343,Walm037,League City,Health And Beauty,76.9,7.0,2019-02-15,20:21:00,Cash,7.7,0.48,538.3000000000001
344,Walm045,Missouri City,Food And Beverages,97.03,5.0,2019-01-30,16:24:00,Credit Card,9.3,0.48,485.15
345,Walm007,Arlington,Sports And Travel,44.65,3.0,2019-02-14,15:04:00,Cash,6.2,0.48,133.95
346,Walm057,Euless,Fashion Accessories,77.93,9.0,2019-02-27,16:10:00,Ewallet,7.6,0.33,701.3700000000001
347,Walm096,Eagle Pass,Electronic Accessories,71.95,1.0,2019-02-04,12:14:00,Cash,7.3,0.18,71.95
348,Walm066,Grapevine,Home And Lifestyle,89.25,8.0,2019-01-20,10:13:00,Cash,4.7,0.33,714.0
349,Walm095,Big Spring,Electronic Accessories,26.02,7.0,2019-03-28,17:38:00,Cash,5.1,0.33,182.14
350,Walm087,Waxahachie,Health And Beauty,13.5,10.0,2019-02-27,11:06:00,Credit Card,4.8,0.33,135.0
351,Walm017,Mckinney,Fashion Accessories,99.3,10.0,2019-02-15,14:53:00,Credit Card,6.6,0.48,993.0
352,Walm029,Round Rock,Electronic Accessories,51.69,7.0,2019-01-26,18:22:00,Cash,5.5,0.48,361.83
353,Walm098,Mineral Wells,Fashion Accessories,54.73,7.0,2019-03-14,19:02:00,Credit Card,8.5,0.18,383.10999999999996
354,Walm019,Pasadena,Home And Lifestyle,27.0,9.0,2019-03-02,14:16:00,Cash,4.8,0.48,243.0
355,Walm082,Weslaco,Electronic Accessories,30.24,1.0,2019-03-04,15:44:00,Cash,8.4,0.33,30.24
356,Walm090,Brownwood,Food And Beverages,89.14,4.0,2019-01-07,12:20:00,Credit Card,7.8,0.33,356.56
357,Walm028,Odessa,Fashion Accessories,37.55,10.0,2019-03-08,20:01:00,Credit Card,9.3,0.48,375.5
358,Walm017,Mckinney,Sports And Travel,95.44,10.0,2019-01-09,13:45:00,Cash,5.2,0.48,954.4
359,Walm070,Hurst,Electronic Accessories,27.5,3.0,2019-03-01,15:40:00,Ewallet,6.5,0.33,82.5
360,Walm081,Friendswood,Sports And Travel,74.97,1.0,2019-03-16,16:58:00,Cash,5.6,0.33,74.97
361,Walm010,Laredo,Food And Beverages,80.96,8.0,2019-02-17,11:12:00,Credit Card,7.4,0.48,647.68
362,Walm070,Hurst,Food And Beverages,94.47,8.0,2019-02-27,15:12:00,Cash,9.1,0.33,755.76
363,Walm002,Dallas,Food And Beverages,99.79,2.0,2019-03-07,20:37:00,Ewallet,8.0,0.36,199.58
364,Walm089,Southlake,Home And Lifestyle,73.22,6.0,2019-01-21,17:44:00,Cash,7.2,0.33,439.32
365,Walm037,League City,Food And Beverages,41.24,4.0,2019-02-19,16:23:00,Cash,7.1,0.48,164.96
366,Walm079,La Porte,Fashion Accessories,81.68,4.0,2019-01-06,12:12:00,Cash,9.1,0.33,326.72
367,Walm072,Lancaster,Electronic Accessories,51.32,9.0,2019-03-14,19:33:00,Cash,5.6,0.33,461.88
368,Walm048,Harlingen,Home And Lifestyle,65.94,4.0,2019-03-24,10:29:00,Cash,6.0,0.48,263.76
369,Walm026,Denton,Sports And Travel,14.36,10.0,2019-01-27,14:28:00,Cash,5.4,0.48,143.6
370,Walm018,Frisco,Electronic Accessories,21.5,9.0,2019-03-06,12:46:00,Credit Card,7.8,0.48,193.5
371,Walm005,Fort Worth,Electronic Accessories,26.26,7.0,2019-02-02,19:40:00,Cash,9.9,0.48,183.82000000000002
372,Walm071,Lufkin,Fashion Accessories,60.96,2.0,2019-01-25,19:39:00,Credit Card,4.9,0.33,121.92
373,Walm086,Rosenberg,Home And Lifestyle,70.11,6.0,2019-03-14,17:54:00,Ewallet,5.2,0.33,420.65999999999997
374,Walm014,Amarillo,Fashion Accessories,42.08,6.0,2019-01-29,12:25:00,Cash,8.9,0.48,252.48
375,Walm020,Killeen,Home And Lifestyle,67.09,5.0,2019-01-03,16:47:00,Credit Card,9.1,0.48,335.45000000000005
376,Walm009,Plano,Fashion Accessories,96.7,5.0,2019-01-14,12:52:00,Ewallet,7.0,0.48,483.5
377,Walm096,Eagle Pass,Home And Lifestyle,35.38,9.0,2019-01-05,19:50:00,Credit Card,9.6,0.33,318.42
378,Walm037,League City,Sports And Travel,95.49,7.0,2019-02-22,18:17:00,Ewallet,8.7,0.48,668.43
379,Walm009,Plano,Fashion Accessories,96.98,4.0,2019-02-06,17:20:00,Ewallet,9.4,0.48,387.92
380,Walm045,Missouri City,Electronic Accessories,23.65,4.0,2019-01-30,13:32:00,Credit Card,4.0,0.48,94.6
381,Walm047,Flower Mound,Sports And Travel,82.33,4.0,2019-01-11,10:37:00,Credit Card,7.5,0.48,329.32
382,Walm008,Corpus Christi,Electronic Accessories,26.61,2.0,2019-03-19,14:35:00,Cash,4.2,0.48,53.22
383,Walm061,Cedar Park,Food And Beverages,99.69,5.0,2019-01-14,12:09:00,Cash,9.9,0.33,498.45
384,Walm091,Little Elm,Food And Beverages,74.89,4.0,2019-03-01,15:32:00,Ewallet,4.2,0.33,299.56
385,Walm039,Longview,Food And Beverages,40.94,5.0,2019-01-06,13:58:00,Ewallet,9.9,0.48,204.7
386,Walm084,Schertz,Sports And Travel,75.82,1.0,2019-01-31,13:19:00,Cash,5.8,0.33,75.82
387,Walm006,El Paso,Food And Beverages,46.77,6.0,2019-03-11,13:37:00,Cash,6.0,0.48,280.62
388,Walm034,College Station,Health And Beauty,32.32,10.0,2019-02-20,16:49:00,Credit Card,10.0,0.48,323.2
389,Walm074,Weslaco,Fashion Accessories,54.07,9.0,2019-01-27,14:55:00,Cash,9.5,0.33,486.63
390,Walm066,Grapevine,Food And Beverages,18.22,7.0,2019-03-10,14:04:00,Credit Card,6.6,0.33,127.53999999999999
391,Walm021,Mcallen,Fashion Accessories,80.48,3.0,2019-02-15,12:31:00,Cash,8.1,0.48,241.44
392,Walm002,Dallas,Fashion Accessories,37.95,10.0,2019-01-26,14:51:00,Cash,9.7,0.36,379.5
393,Walm020,Killeen,Electronic Accessories,76.82,1.0,2019-02-13,18:27:00,Ewallet,7.2,0.48,76.82
394,Walm099,Weatherford,Sports And Travel,52.26,10.0,2019-03-09,12:45:00,Credit Card,6.2,0.18,522.6
395,Walm045,Missouri City,Health And Beauty,79.74,1.0,2019-03-06,10:36:00,Credit Card,7.3,0.48,79.74
396,Walm062,Galveston,Health And Beauty,77.5,5.0,2019-01-24,20:36:00,Ewallet,4.3,0.33,387.5
397,Walm075,San Marcos,Food And Beverages,54.27,5.0,2019-03-13,14:16:00,Ewallet,4.6,0.33,271.35
398,Walm092,Lake Jackson,Home And Lifestyle,13.59,9.0,2019-03-15,10:26:00,Cash,5.8,0.33,122.31
399,Walm017,Mckinney,Health And Beauty,41.06,6.0,2019-03-05,13:30:00,Credit Card,8.3,0.48,246.36
400,Walm016,Brownsville,Electronic Accessories,19.24,9.0,2019-03-04,16:28:00,Cash,8.0,0.48,173.16
401,Walm081,Friendswood,Food And Beverages,39.43,6.0,2019-03-25,20:18:00,Credit Card,9.4,0.33,236.57999999999998
402,Walm084,Schertz,Home And Lifestyle,46.22,4.0,2019-03-12,20:04:00,Credit Card,6.2,0.33,184.88
403,Walm030,Richardson,Home And Lifestyle,13.98,1.0,2019-02-04,13:38:00,Ewallet,9.8,0.48,13.98
404,Walm010,Laredo,Fashion Accessories,39.75,5.0,2019-02-22,10:43:00,Ewallet,9.6,0.48,198.75
405,Walm027,Abilene,Fashion Accessories,97.79,7.0,2019-02-16,17:30:00,Ewallet,4.9,0.48,684.5300000000001
406,Walm095,Big Spring,Sports And Travel,67.26,4.0,2019-01-19,15:28:00,Credit Card,8.0,0.33,269.04
407,Walm009,Plano,Food And Beverages,13.79,5.0,2019-01-11,19:07:00,Credit Card,7.8,0.48,68.94999999999999
408,Walm051,New Braunfels,Fashion Accessories,68.71,4.0,2019-01-04,19:01:00,Cash,4.1,0.48,274.84
409,Walm004,Austin,Home And Lifestyle,56.53,4.0,2019-03-04,19:48:00,Ewallet,5.5,0.48,226.12
410,Walm047,Flower Mound,Fashion Accessories,23.82,5.0,2019-01-28,19:24:00,Ewallet,5.4,0.48,119.1
411,Walm011,Lubbock,Health And Beauty,34.21,10.0,2019-01-02,13:00:00,Cash,5.1,0.48,342.1
412,Walm094,Alamo,Sports And Travel,21.87,2.0,2019-01-25,14:29:00,Ewallet,6.9,0.33,43.74
413,Walm005,Fort Worth,Health And Beauty,20.97,5.0,2019-01-04,13:21:00,Cash,7.8,0.48,104.85
414,Walm061,Cedar Park,Sports And Travel,25.84,3.0,2019-03-10,18:55:00,Ewallet,6.6,0.33,77.52
415,Walm074,Weslaco,Home And Lifestyle,50.93,8.0,2019-03-22,19:36:00,Cash,9.2,0.33,407.44
416,Walm025,Waco,Health And Beauty,96.11,1.0,2019-01-25,16:28:00,Ewallet,7.8,0.48,96.11
417,Walm035,San Angelo,Home And Lifestyle,45.38,4.0,2019-01-08,13:48:00,Credit Card,8.7,0.48,181.52
418,Walm053,Conroe,Health And Beauty,81.51,1.0,2019-01-22,10:57:00,Ewallet,9.2,0.57,81.51
419,Walm062,Galveston,Health And Beauty,57.22,2.0,2019-01-12,17:13:00,Ewallet,8.3,0.33,114.44
420,Walm098,Mineral Wells,Electronic Accessories,25.22,7.0,2019-02-04,10:23:00,Cash,8.2,0.18,176.54
421,Walm055,Waxahachie,Food And Beverages,38.6,3.0,2019-03-28,13:57:00,Ewallet,7.5,0.33,115.80000000000001
422,Walm046,Temple,Electronic Accessories,84.05,3.0,2019-01-23,13:29:00,Cash,9.8,0.48,252.14999999999998
423,Walm022,Mesquite,Fashion Accessories,97.21,10.0,2019-02-08,13:00:00,Credit Card,8.7,0.48,972.0999999999999
424,Walm032,Tyler,Fashion Accessories,25.42,8.0,2019-03-19,19:42:00,Credit Card,6.7,0.48,203.36
425,Walm022,Mesquite,Fashion Accessories,16.28,1.0,2019-03-09,15:36:00,Cash,5.0,0.48,16.28
426,Walm048,Harlingen,Fashion Accessories,40.61,9.0,2019-01-02,13:40:00,Cash,7.0,0.48,365.49
427,Walm100,Canyon,Health And Beauty,53.17,7.0,2019-01-21,18:01:00,Cash,8.9,0.18,372.19
428,Walm039,Longview,Food And Beverages,20.87,3.0,2019-03-20,13:53:00,Credit Card,8.0,0.48,62.61
429,Walm095,Big Spring,Sports And Travel,67.27,5.0,2019-02-27,17:27:00,Cash,6.9,0.33,336.34999999999997
430,Walm003,San Antonio,Home And Lifestyle,90.65,10.0,2019-03-08,10:53:00,Ewallet,7.3,0.36,906.5
431,Walm084,Schertz,Fashion Accessories,69.08,2.0,2019-01-31,19:48:00,Credit Card,6.9,0.33,138.16
432,Walm010,Laredo,Food And Beverages,43.27,2.0,2019-03-08,16:53:00,Ewallet,5.7,0.48,86.54
433,Walm062,Galveston,Electronic Accessories,23.46,6.0,2019-01-13,19:14:00,Ewallet,6.4,0.33,140.76
434,Walm030,Richardson,Fashion Accessories,95.54,7.0,2019-03-09,14:36:00,Credit Card,9.6,0.48,668.7800000000001
435,Walm075,San Marcos,Fashion Accessories,47.44,1.0,2019-02-22,18:19:00,Credit Card,6.8,0.33,47.44
436,Walm044,Pharr,Sports And Travel,99.24,9.0,2019-03-19,19:09:00,Ewallet,9.0,0.48,893.16
437,Walm009,Plano,Sports And Travel,82.93,4.0,2019-01-20,16:51:00,Ewallet,9.6,0.48,331.72
438,Walm095,Big Spring,Home And Lifestyle,33.99,6.0,2019-03-08,15:37:00,Credit Card,7.7,0.33,203.94
439,Walm090,Brownwood,Food And Beverages,17.04,4.0,2019-03-08,20:15:00,Ewallet,7.0,0.33,68.16
440,Walm037,League City,Electronic Accessories,40.86,8.0,2019-02-07,14:38:00,Credit Card,6.5,0.48,326.88
441,Walm097,Alice,Food And Beverages,17.44,5.0,2019-01-15,19:25:00,Cash,8.1,0.18,87.2
442,Walm001,Houston,Sports And Travel,88.43,8.0,2019-03-22,19:35:00,Credit Card,4.3,0.36,707.44
443,Walm029,Round Rock,Home And Lifestyle,89.21,9.0,2019-01-15,15:42:00,Credit Card,6.5,0.48,802.89
444,Walm050,Victoria,Fashion Accessories,12.78,1.0,2019-01-08,14:11:00,Ewallet,9.5,0.48,12.78
445,Walm069,Rockwall,Sports And Travel,19.1,7.0,2019-01-15,10:43:00,Cash,9.7,0.33,133.70000000000002
446,Walm011,Lubbock,Health And Beauty,19.15,1.0,2019-01-28,17:58:00,Credit Card,9.5,0.48,19.15
447,Walm027,Abilene,Food And Beverages,27.66,10.0,2019-02-14,11:26:00,Credit Card,8.9,0.48,276.6
448,Walm028,Odessa,Fashion Accessories,45.74,3.0,2019-03-10,17:38:00,Credit Card,6.5,0.48,137.22
449,Walm063,Georgetown,Health And Beauty,27.07,1.0,2019-01-12,20:07:00,Credit Card,5.3,0.33,27.07
450,Walm077,Coppell,Sports And Travel,39.12,1.0,2019-03-26,11:02:00,Credit Card,9.6,0.33,39.12
451,Walm099,Weatherford,Electronic Accessories,74.71,6.0,2019-01-01,19:07:00,Cash,6.7,0.18,448.26
452,Walm077,Coppell,Electronic Accessories,22.01,6.0,2019-01-02,18:50:00,Cash,7.6,0.33,132.06
453,Walm068,Burleson,Food And Beverages,63.61,5.0,2019-03-16,12:43:00,Ewallet,4.8,0.33,318.05
454,Walm069,Rockwall,Health And Beauty,25.0,1.0,2019-03-03,15:09:00,Ewallet,5.5,0.33,25.0
455,Walm028,Odessa,Electronic Accessories,20.77,4.0,2019-01-31,13:47:00,Cash,4.7,0.48,83.08
456,Walm010,Laredo,Fashion Accessories,29.56,5.0,2019-02-13,16:59:00,Cash,6.9,0.48,147.79999999999998
457,Walm080,Nacogdoches,Food And Beverages,77.4,9.0,2019-02-15,14:15:00,Credit Card,4.5,0.33,696.6
458,Walm005,Fort Worth,Electronic Accessories,79.39,10.0,2019-02-07,20:24:00,Cash,6.2,0.48,793.9
459,Walm091,Little Elm,Electronic Accessories,46.57,10.0,2019-01-27,13:58:00,Cash,7.6,0.33,465.7
460,Walm074,Weslaco,Food And Beverages,35.89,1.0,2019-02-23,16:52:00,Cash,7.9,0.33,35.89
